41061,Luisago,Italy,
41062,Maslianico,Italy,
41063,VillnÃ¶ÃŸ,Italy,
41064,Uggiate-Trevano,Italy,
41065,Ripa Teatina,Italy,
41066,St. Lorenz (OberÃ¶sterreich),Austria,
41067,Ã–verby,Sweden,
41068,Avrieux,France,
41069,Loucen,Czech Republic,
41070,Lindisfarne (Insel),United Kingdom,
41071,Barber,CuraÃ§ao,
41072,Fontanella,Austria,
41073,NÃ¤fels,Switzerland,
41074,Vers-chez-Perrin,Switzerland,
41075,Esto-Sadok,Russia,
41076,Estavayer-le-Lac,Switzerland,
41077,Cousset,Switzerland,
41078,Bourail,New Caledonia,
41079,Grafschaft VS,Switzerland,
41080,Neuhofen bei Ried,Austria,
41081,Perrefitte,Switzerland,
41082,BeurnevÃ©sin,Switzerland,
41083,Courgenay,Switzerland,
41084,Woolford,United States,
41085,Bogazici,Turkey,
41086,Alle JU,Switzerland,
41087,Mels,Switzerland,
41088,Richterswil,Switzerland,
41089,Jona SG,Switzerland,
41090,Steeg (Bad Goisern am HallstÃ¤ttersee),Austria,
41091,Sugiez,Switzerland,
41092,Neuhaus am Klausenbach,Austria,
41093,Ozzano Monferrato,Italy,
41094,Lugnorre,Switzerland,
41095,Cogorno,Italy,
41096,Molazzana,Italy,
41097,Gasponi,Italy,
41098,Lantsch/Lenz,Switzerland,
41099,Bognanco,Italy,
41100,Masera,Italy,
41101,Brusson,Italy,
41102,Moncucco Torinese,Italy,
41103,Sankt Leonhard,Austria,
41104,Coassolo Torinese,Italy,
41105,Donja Stubica,Croatia,
41106,Fully,Switzerland,
41107,Grub,Switzerland,
41108,Chaumont,France,
41109,Coppet,Switzerland,
41110,Commugny,Switzerland,
41111,Masalli,Azerbaijan,
41112,Bosanska Dubica,Bosnia and Herzegovina,
41113,Duillier,Switzerland,
41114,Augst,Switzerland,
41115,Devil's Tower,United States,
41116,Lavey-les-Bains,Switzerland,
41117,Burien,United States,
41118,Damascus,United States,
41119,Burnside,United States,
41120,Saubraz,Switzerland,
41121,Heilbrunn,Austria,
41122,Windham,United States,
41123,Dead Man's Flats,Canada,
41124,Courtaman,Switzerland,
41125,La Sagne,Switzerland,
41126,Wiarton,Canada,
41127,Byram Township,United States,
41128,Cosby,United States,
41129,Carthage,United States,
41130,Courtedoux,France,
41131,Choctaw,United States,
41132,Crump,United States,
41133,Eliot,United States,
41134,Saas im PrÃ¤ttigau,Switzerland,
41135,Central Islip,United States,
41136,Kilchberg,Switzerland,
41137,Moudon,Switzerland,
41138,Lonay,Switzerland,
41139,Echichens,Switzerland,
41140,Denens,Switzerland,
41141,Saint-Prex,Switzerland,
41142,Gland,Switzerland,
41143,Seewis Dorf,Switzerland,
41144,La Chaux-du-Milieu,Switzerland,
41145,Nuvilly,Switzerland,
41146,Grandcour,France,
41147,MÃ¼nster-Geschinen,Switzerland,
41148,Kennebunk Beach,United States,
41149,Weaverville,United States,
41150,Leicester,United States,
41151,Poquetanuck,United States,
41152,Falkenstein (NiederÃ¶sterreich),Austria,
41153,Torreglia,Italy,
41154,Herrnbaumgarten,Austria,
41155,Punta Rucia,Dominican Republic,
41156,Gisikon,Switzerland,
41157,Hartland (Devon),United Kingdom,
41158,Hamilton,United States,
41159,O PorriÃ±o,Spain,
41160,Brunn im Felde,Austria,
41161,Piedmont,United States,
41162,Lyman,United States,
41163,Spotsylvania,United States,
41164,Walnut Grove,United States,
41165,Silsbee,United States,
41166,Shelbyville,United States,
41167,Williamsburg,United States,
41168,Albarellos,Spain,
41169,White Post,United States,
41170,Belmont,United States,
41171,Tarajalejo,Spain,
41172,Stanton,United States,
41173,Kings Canyon Nationalpark,United States,
41174,Cypress,United States,
41175,Scottdale,United States,
41176,Shorewood,United States,
41177,Leawood,United States,
41178,Warrens,United States,
41179,Tryon,United States,
41180,Ormos Marathokambos,Greece,
41181,Betanzos,Spain,
41182,Searsport,United States,
41183,Stoneham,United States,
41184,Washington,United States,
41185,Stamford,United States,
41186,Campaspero,Spain,
41187,Sfantu Gheorghe,Romania,
41188,Skede,Sweden,
41189,Morschen,Germany,
41190,Gerichshain,Germany,
41191,GlashÃ¼tten (Taunus),Germany,
41192,Fachbach,Germany,
41193,Gensingen,Germany,
41194,Feldberger Seenlandschaft,Germany,
41195,Bodelshausen,Germany,
41196,FÃ¼ramoos,Germany,
41197,Toledo,Brazil,
41198,Bous (Saar),Germany,
41199,ConceiÃ§Ã£o da Barra,Brazil,
41200,Neuried (Baden),Germany,
41201,Goldbach (Unterfranken),Germany,
41202,GroÃŸostheim,Germany,
41203,Maeystown,United States,
41204,Formiga,Brazil,
41205,BruchkÃ¶bel,Germany,
41206,White Settlement,United States,
41207,Friedrichskoog-Spitze,Germany,
41208,Beidenfleth,Germany,
41209,GroÃŸenhain,Germany,
41210,Beelen,Germany,
41211,Friedland,Germany,
41212,MÃ¼nchenbernsdorf,Germany,
41213,Juye,China,
41214,Litchfield,United States,
41215,Sallgast,Germany,
41216,FuldabrÃ¼ck,Germany,
41217,LÃ¼btheen,Germany,
41218,OberschÃ¶na,Germany,
41219,Unterbrunn,Germany,
41220,Nellingen,Germany,
41221,Elkhorn,United States,
41222,Los Cabos,Mexico,
41223,GemÃ¼nden am Main,Germany,
41224,Neupetershain Nord,Germany,
41225,Frontenhausen,Germany,
41226,Papillion,United States,
41227,Vadnais Heights,United States,
41228,Elchingen,Germany,
41229,Heddesheim,Germany,
41230,Reichenberg,Germany,
41231,Torca,Italy,
41232,Koldingen,Germany,
41233,Murray,United States,
41234,Humboldt,Canada,
41235,Northlake,United States,
41236,North Sutton,United States,
41237,Seelitz,Germany,
41238,Affalterbach,Germany,
41239,Schnakenbek,Germany,
41240,Riethnordhausen,Germany,
41241,Aldenhoven,Germany,
41242,Alfter,Germany,
41243,Weare,United States,
41244,Lexington (Ohio),United States,
41245,Mering,Germany,
41246,JÃ¼chen,Germany,
41247,Hillscheid,Germany,
41248,Eggenfelden,Germany,
41249,MeiÃŸner (Gemeinde),Germany,
41250,Waldniel,Germany,
41251,Schozach,Germany,
41252,CariÃ±ena,Spain,
41253,BrandÃ½s nad Labem-StarÃ¡ Boleslav,Czech Republic,
41254,ZÃ¶rbig,Germany,
41255,AÃŸlar,Germany,
41256,Bolivia,United States,
41257,Reiskirchen,Germany,
41258,Obereggenen,Germany,
41259,Gaisberg,Austria,
41260,Terontola,Italy,
41261,NeudÃ¶rfl,Austria,
41262,Sachsenheim,Germany,
41263,Wermsdorf,Germany,
41264,Steyerberg,Germany,
41265,RÃ¶tha,Germany,
41266,Gallbrunn,Austria,
41267,Wallern,Austria,
41268,Schwenningen,Germany,
41269,Waldheim,Germany,
41270,Krishnagiri,India,
41271,Wickede (Ruhr),Germany,
41272,Gratwein,Austria,
41273,NÃ¦rÃ¸y,Norway,
41274,BÃ¸rselv,Norway,
41275,Stubbendorf (bei Tessin),Germany,
41276,SchÃ¶ningen,Germany,
41277,Sankt Margarethen (Holstein),Germany,
41278,MaxhÃ¼tte-Haidhof,Germany,
41279,Lossow,Germany,
41280,Weiherhammer,Germany,
41281,Zeeland,United States,
41282,Laktasi,Bosnia and Herzegovina,
41283,Mervelier,Switzerland,
41284,Gabersdorf,Austria,
41285,Kreuzau,Germany,
41286,Ripatransone,Italy,
41287,Oliveros,Argentina,
41288,Rybnik,Poland,
41289,Rellingen,Germany,
41290,Tavazzano,Italy,
41291,Schmiedeberg,Germany,
41292,Cambrige,United States,
41293,Canyon Lake,United States,
41294,Sontra,Germany,
41295,Cass,United States,
41296,AmÃ¶neburg,Germany,
41297,Modautal,Germany,
41298,Rozdrojovice,Czech Republic,
41299,Westerkappeln,Germany,
41300,Tahannaout,Morocco,
41301,Kurdejov,Czech Republic,
41302,Pingtan,China,
41303,GryfÃ³w Slaski,Poland,
41304,Kiljava,Finland,
41305,Karangasem,Indonesia,
41306,Jaslo,Poland,
41307,Olmedo,Spain,
41308,O Pino,Spain,
41309,Porto Pozzo,Italy,
41310,Bolognetta,Italy,
41311,Paradise,United States,
41312,Loich,Austria,
41313,Alquerias del Nino Perdido,Spain,
41314,LÃ¶nneberga,Sweden,
41315,Hollabrunn,Austria,
41316,Valdeganga,Spain,
41317,AznalcÃ¡zar,Spain,
41318,Portarlington,Australia,
41319,Lowell,United States,
41320,River Ranch,United States,
41321,Nine Mile Falls,United States,
41322,Long Beach,United States,
41323,Quincy-sous-SÃ©nart,France,
41324,Nava del Barco,Spain,
41325,Kayu Putih,Indonesia,
41326,Tijucas do Sul,Brazil,
41327,Nutfield,United Kingdom,
41328,Droxford,United Kingdom,
41329,Nago,Japan,
41330,San Cassiano,Italy,
41331,Silverdale,New Zealand,
41332,Le Neubourg,France,
41333,Camperdown,Australia,
41334,Little Compton,United States,
41335,Saint-Caradec,France,
41336,Tonnay-Charente,France,
41337,Lagrand,France,
41338,Seoni,India,
41339,Izumisano,Japan,
41340,Tigre,Argentina,
41341,Rehoboth,United States,
41342,Boltongate,United Kingdom,
41343,Agnetz,France,
41344,El Carpio,Spain,
41345,Blinman,Australia,
41346,Possidi,Greece,
41347,Mazzarino,Italy,
41348,Pieve a Nievole,Italy,
41349,Buhl,United States,
41350,BÃ©lesta (PyrÃ©nÃ©es-Orientales),France,
41351,Port-Vendres,France,
41352,Porters Lake,Canada,
41353,Temukus,Indonesia,
41354,Karikari Peninsula,New Zealand,
41355,Burnham-on-Crouch,United Kingdom,
41356,Bidford-on-Avon,United Kingdom,
41357,Poyenberg,Germany,
41358,Lista,Norway,
41359,Billefjord,Norway,
41360,FevÃ¥g,Norway,
41361,Ossona,Italy,
41362,Dahej,India,
41363,Paravur,India,
41364,Trawas,Indonesia,
41365,Pacet,Indonesia,
41366,Naalehu,United States,
41367,Upper Moutere,New Zealand,
41368,Bardallur,Spain,
41369,Stanhope Gardens,Australia,
41370,Nea Kallikratia,Greece,
41371,Upper Economy,Canada,
41372,EskifjÃ¶rÃ°ur,Iceland,
41373,Wildwood,United States,
41374,Tabiano Bagni,Italy,
41375,Huacalera,Argentina,
41376,Coulandon,France,
41377,Zilzie,Australia,
41378,Olivenza,Spain,
41379,6th of October City,Egypt,
41380,Tschubinske,Ukraine,
41381,Castleton,United Kingdom,
41382,Fayetteville,United States,
41383,Cucugnan,France,
41384,Le Veurdre,France,
41385,Tama,Japan,
41386,Drury,New Zealand,
41387,Kinver,United Kingdom,
41388,Brodnica GÃ³rna,Poland,
41389,Liria,Spain,
41390,Stra,Italy,
41391,Tachikawa,Japan,
41392,Manara,Israel,
41393,Matilla de los CaÃ±os del RÃ­o,Spain,
41394,Villardiegua de la Ribera,Spain,
41395,Castiglione Messer Raimondo,Italy,
41396,Boutte,United States,
41397,Te Horo,New Zealand,
41398,Schoemanskloof,South Africa,
41399,Boryspil,Ukraine,
41400,Caboolture,Australia,
41401,Macleay Island,Australia,
41402,Sukagawa,Japan,
41403,Latera,Italy,
41404,Santo TomÃ© del Puerto,Spain,
41405,Winterset,United States,
41406,Arteaga,Mexico,
41407,TorrejÃ³n el Rubio,Spain,
41408,Belcaire,France,
41409,GeÃ¼s-d'Oloron,France,
41410,DadÃ­n,Spain,
41411,Nouilhan,France,
41412,VierumÃ¤ki (Heinola),Finland,
41413,Niedergottsau,Germany,
41414,Point Lookout,Australia,
41415,Moralzarzal,Spain,
41416,Winnellie,Australia,
41417,Duarte,United States,
41418,Manilla,Australia,
41419,La Balise Marina,Mauritius,
41420,Cape Schanck,Australia,
41421,Les Forges (Deux-SÃ¨vres),France,
41422,San MartÃ­n (Mendoza),Argentina,
41423,Merom Golan,Israel,
41424,Port Charles,New Zealand,
41425,La Palma del Condado,Spain,
41426,Naklo,Slovenia,
41427,Trebnje,Slovenia,
41428,Olinda,Australia,
41429,Massapequa Park,United States,
41430,Kota,Japan,
41431,Roncesvalles,Spain,
41432,Saint-Lary,France,
41433,Limerick,United States,
41434,Mont-Saint-Hilaire,Canada,
41435,Woolooga,Australia,
41436,Bolbec,France,
41437,Darby,United States,
41438,Caineville,United States,
41439,La Puente,United States,
41440,Capilla del Monte,Argentina,
41441,Four Oaks,United States,
41442,Ribeira de PiquÃ­n,Spain,
41443,Mszana Dolna,Poland,
41444,Paslek,Poland,
41445,Teddington,United Kingdom,
41446,Kenitra,Morocco,
41447,Tragacete,Spain,
41448,Consuegra,Spain,
41449,Kit Carson,United States,
41450,Moraine,United States,
41451,Arthur's Point,New Zealand,
41452,Greencastle,United States,
41453,Beachlands,New Zealand,
41454,Ngongotaha,New Zealand,
41455,Washington,United States,
41456,Lowell,United States,
41457,Livonia,United States,
41458,Spring City,United States,
41459,Okanogan,United States,
41460,Snowshoe,United States,
41461,National Park Village,New Zealand,
41462,Earnscleugh,New Zealand,
41463,Rabun Gap,United States,
41464,Greenmeadows,New Zealand,
41465,Moneta,United States,
41466,Taipa,New Zealand,
41467,Guin,United States,
41468,Potrerillos,Argentina,
41469,Tuulos,Finland,
41470,Gilgandra,Australia,
41471,Abbeyleix,Ireland,
41472,LÃ¼tzensÃ¶mmern,Germany,
41473,La Habra,United States,
41474,Gerolimenas,Greece,
41475,Taglio di Po,Italy,
41476,Tala,India,
41477,Richmond,Australia,
41478,Lat Bua Khao,Thailand,
41479,Solo Baru,Indonesia,
41480,Vilar Formoso,Portugal,
41481,TrÃªs Lagoas,Brazil,
41482,La Boisse,France,
41483,Aveley,United Kingdom,
41484,St. Andrews Beach,Australia,
41485,Boca Arenal,Costa Rica,
41486,Campobello di Mazara,Italy,
41487,Simpang Empat,Malaysia,
41488,Seppeltsfield,Australia,
41489,Wellton,United States,
41490,Le Bec-Hellouin,France,
41491,Dos Aguas,Spain,
41492,Mihara,Japan,
41493,Maam Cross,Ireland,
41494,Zitundo,Mozambique,
41495,Cuyabeno-Nationalpark,Ecuador,
41496,Kurrajong Heights,Australia,
41497,Vara de Rey,Spain,
41498,Open Door,Argentina,
41499,Eungella,Australia,
41500,Saint-Ciers-de-Canesse,France,
41501,St-Alexis-de-MatapÃ©dia,Canada,
41502,CrÃ©cy-sur-Serre,France,
41503,Phonsavan,Lao People's Democratic Republic,
41504,Cabanaconde,Peru,
41505,Randsverk,Norway,
41506,ChascomÃºs,Argentina,
41507,Conilhac-CorbiÃ¨res,France,
41508,Tanabe,Japan,
41509,Don Valley,Australia,
41510,Amamoor,Australia,
41511,Socovos,Spain,
41512,Mairinque,Brazil,
41513,Oneida,United States,
41514,Prahan,Australia,
41515,SchÃ¶mberg (Zollernalbkreis),Germany,
41516,Yasothon,Thailand,
41517,Grand-Remous,Canada,
41518,Torrelles de Llobregat,Spain,
41519,Mondol Seima,Cambodia,
41520,San Gil,Colombia,
41521,Saint-DÃ©zery,France,
41522,Les Chapelles-Bourbon,France,
41523,New Church,United States,
41524,Sesheke,Zambia,
41525,Meadview,United States,
41526,Amfissa,Greece,
41527,Valdecaballeros,Spain,
41528,Heiligenstadt in Oberfranken,Germany,
41529,Canyon Point,United States,
41530,Torri (Gualdo Cattaneo),Italy,
41531,Darfield,New Zealand,
41532,Les Echelles,France,
41533,Wongaling Beach,Australia,
41534,Granum,Canada,
41535,La Vilavella,Spain,
41536,Valle de Mena,Spain,
41537,Cazadero,United States,
41538,Roggow,Germany,
41539,Montricher-Albanne,France,
41540,Bogarra,Spain,
41541,Paralia Ofryniou,Greece,
41542,Kitros,Greece,
41543,Orellana la Vieja,Spain,
41544,Canyelles,Spain,
41545,Mistretta,Italy,
41546,Nikoleika,Greece,
41547,Maltezana,Greece,
41548,Karaburun,Turkey,
41549,Hanover Park,United States,
41550,El Provencio,Spain,
41551,Jerez de los Caballeros,Spain,
41552,Argos,Greece,
41553,Kaapmuiden,South Africa,
41554,Warmun,Australia,
41555,Palm Beach (Gold Coast),Australia,
41556,Chinchilla,Australia,
41557,Moonambel,Australia,
41558,Taguig City,Philippines,
41559,Cable Bay,New Zealand,
41560,Ajijic,Mexico,
41561,Miesenbach bei Birkfeld,Austria,
41562,Raiano,Italy,
41563,Montecosaro,Italy,
41564,La Ravoire,France,
41565,Pedro MuÃ±oz,Spain,
41566,Montoro Inferiore,Italy,
41567,Hawkshead,United Kingdom,
41568,Raclawice,Poland,
41569,Abbadia di Montepulciano,Italy,
41570,Schifflange,Luxembourg,
41571,Langenburg,Germany,
41572,Thornhill,South Africa,
41573,Plimmiri,Greece,
41574,Mozzagrogna,Italy,
41575,Kuchchaveli,Sri Lanka,
41576,Bagnara Calabra,Italy,
41577,Morbegno,Italy,
41578,Bromborough,United Kingdom,
41579,Hindhead,United Kingdom,
41580,Stanwick,United Kingdom,
41581,Montecchio,Italy,
41582,Klein-Wien,Austria,
41583,Melzo,Italy,
41584,Mezzocorona,Italy,
41585,St. Michael (Eppan),Italy,
41586,Alanno,Italy,
41587,Melito di Porto Salvo,Italy,
41588,Montoro (Narni),Italy,
41589,El Campillo de Rodalquilar,Spain,
41590,Villarrubla de Santiago,Spain,
41591,Appleby Parva,United Kingdom,
41592,Artes,Spain,
41593,Villanueva de la Vera,Spain,
41594,Kirkby Fleetham,United Kingdom,
41595,Hard,Austria,
41596,Kadan,Czech Republic,
41597,Vidovice,Czech Republic,
41598,DÃ½sina,Czech Republic,
41599,Moorbad Harbach,Austria,
41600,Olm,Luxembourg,
41601,Langenlebarn,Austria,
41602,Koblach,Austria,
41603,Bisamberg,Austria,
41604,Bad Deutsch-Altenburg,Austria,
41605,Zellerndorf,Austria,
41606,Ybbs an der Donau,Austria,
41607,Ruidera,Spain,
41608,Westminster,United States,
41609,Kritzendorf,Austria,
41610,Avon (Seine-et-Marne),France,
41611,Ollern,Austria,
41612,Stockern,Austria,
41613,Fort Bragg,United States,
41614,GÃ¶tzendorf an der Leitha,Austria,
41615,Kronwinkl,Germany,
41616,BÃ¤rnkopf,Austria,
41617,Gutenbrunn,Austria,
41618,Karvia,Finland,
41619,MÃ¶ggers,Austria,
41620,Lauterach,Austria,
41621,Ebersdorf,Austria,
41622,Weitenegg,Austria,
41623,Strasshof,Austria,
41624,Florissant,United States,
41625,Moratuwa,Sri Lanka,
41626,Pismenovo,Bulgaria,
41627,Zauchwitz,Germany,
41628,Volpago del Montello,Italy,
41629,Glanegg,Austria,
41630,Tiffen,Austria,
41631,Bukovany u Kyjova,Czech Republic,
41632,Eschbach-au-Val,France,
41633,Novy Hrozenkov,Czech Republic,
41634,Lovosice,Czech Republic,
41635,Hostivice,Czech Republic,
41636,Langengrassau,Germany,
41637,Inkeroinen,Finland,
41638,Grizzo di Montereale Valcellina,Italy,
41639,Kalives,Greece,
41640,Vignanello,Italy,
41641,BÃ¼low,Germany,
41642,Santa Teresa,United States,
41643,Klingenbrunn,Germany,
41644,Seefeld (Stadland),Germany,
41645,Assling,Austria,
41646,Masi,Italy,
41647,Wolhusen,Switzerland,
41648,Melara,Italy,
41649,Conches-en-Ouche,France,
41650,Rosignano Solvay,Italy,
41651,Clayton,United States,
41652,KojetÃ­n,Czech Republic,
41653,San Giovanni Teatino,Italy,
41654,Cuq-Toulza,France,
41655,Baile 1 Mai,Romania,
41656,Barisciano,Italy,
41657,Barrio de la Vega,Spain,
41658,Huatusco,Mexico,
41659,Prignac-et-Marcamps,France,
41660,Banne,France,
41661,Prostejov,Czech Republic,
41662,Raszyn,Poland,
41663,Murzasichle,Poland,
41664,Tarczyn,Poland,
41665,Szczawno-Zdroj,Poland,
41666,La Carrera (Catamarca),Argentina,
41667,Saint-Avit-de-Vialard,France,
41668,Injoux-GÃ©nissiat,France,
41669,Piedigriggio,France,
41670,Olivese,France,
41671,Kamienna GÃ³ra,Poland,
41672,Bhiwadi,India,
41673,Copahue,Argentina,
41674,Zakret,Poland,
41675,Babice Nowe,Poland,
41676,Janki,Poland,
41677,KuklÃ³wka Zarzeczna,Poland,
41678,Casalecchio di Reno,Italy,
41679,Papara,French Polynesia,
41680,Sleza,Poland,
41681,Kazincbarcika,Hungary,
41682,Lancut,Poland,
41683,Ksiaz Wielki,Poland,
41684,Chacras de Coria,Argentina,
41685,Pinakates,Greece,
41686,Nea Kios,Greece,
41687,Saftica,Romania,
41688,Corbeny,France,
41689,Harrison Mills,Canada,
41690,Veruno,Italy,
41691,Golcuv Jenikov,Czech Republic,
41692,Aldeia do Mato,Portugal,
41693,Tatoi - Acharnai,Greece,
41694,Alimos,Greece,
41695,Soporna,Slovakia,
41696,Trebiz,Czech Republic,
41697,Vrigny,France,
41698,Neraida,Greece,
41699,Smolenice,Slovakia,
41700,GorzÃ³w Slaski,Poland,
41701,BislÃ©e,France,
41702,Le Tholonet,France,
41703,Le Val,France,
41704,Sobral,Brazil,
41705,SiklÃ³s,Hungary,
41706,Humahuaca,Argentina,
41707,MaimarÃ¡,Argentina,
41708,Termas de Reyes,Argentina,
41709,Acton Trussell,United Kingdom,
41710,ZÃ¶blen,Austria,
41711,FederaciÃ³n,Argentina,
41712,SolymÃ¡r,Hungary,
41713,SzÃ¡zhalombatta,Hungary,
41714,Nea Vrasna,Greece,
41715,Sarhos,Greece,
41716,Beringen,Switzerland,
41717,Kruszyn,Poland,
41718,Skofja Loka,Slovenia,
41719,La FerriÃ¨re,Switzerland,
41720,Swietajno (Powiat Olecki),Poland,
41721,Malacky,Slovakia,
41722,Wierzenica,Poland,
41723,Golub-Dobrzyn,Poland,
41724,Chelmza,Poland,
41725,Absam,Austria,
41726,Rosenau am HengstpaÃŸ,Austria,
41727,Sroda Wielkopolska,Poland,
41728,Swarzedz,Poland,
41729,Kuslin,Poland,
41730,Dunavatu de Jos,Romania,
41731,MonoszlÃ³,Hungary,
41732,Osorhei,Romania,
41733,Hollbruck,Austria,
41734,Nucet,Romania,
41735,Lack,Poland,
41736,Bedzin,Poland,
41737,ChorzÃ³w,Poland,
41738,Czeladz,Poland,
41739,Brzeziny,Poland,
41740,Zgierz,Poland,
41741,CeskÃ½ TesÃ­n,Czech Republic,
41742,ReindlmÃ¼hl,Austria,
41743,SarvisÃ©,Spain,
41744,Wolfisberg,Switzerland,
41745,Czarna DabrÃ³wka,Poland,
41746,Jawor,Poland,
41747,Niewiesze,Poland,
41748,Babimost,Poland,
41749,Massenzatico,Italy,
41750,Scandiano,Italy,
41751,Grado del Pico,Spain,
41752,Casamaina di Lucoli,Italy,
41753,Rocca di Mezzo,Italy,
41754,Kingston,Canada,
41755,Engersch,Switzerland,
41756,Zellberg,Austria,
41757,Meghauli,Nepal,
41758,Cavallino-Treporti (Venedig),Italy,
41759,Pervouralsk,Russia,
41760,Berezivka,Ukraine,
41761,Pereslavl-Zalessky,Russia,
41762,Phuket-Stadt,Thailand,
41763,Aldein,Italy,
41764,La Jou du Loup,France,
41765,Villa Catedral,Argentina,
41766,CÃ¡ceres,Brazil,
41767,AnÃ¡polis,Brazil,
41768,Totford,United Kingdom,
41769,AlcobaÃ§a,Brazil,
41770,Iriri,Brazil,
41771,Resende,Brazil,
41772,Artyom,Russia,
41773,Ludvigsborg,Sweden,
41774,Porto-Ota,France,
41775,Seget Vranjica,Croatia,
41776,Assergi,Italy,
41777,Abbiategrasso,Italy,
41778,Acate,Italy,
41779,Vynnyky,Ukraine,
41780,Murillo el Fruto,Spain,
41781,SansoÃ¡in-Leoz,Spain,
41782,Concei,Italy,
41783,Cabrela,Portugal,
41784,Arco da Calheta,Portugal,
41785,Monbazillac,France,
41786,Pourcharesses,France,
41787,MarabÃ¡,Brazil,
41788,Mariana,Brazil,
41789,Penhas da SaÃºde,Portugal,
41790,Batzendorf,France,
41791,BrattvÃ¥g,Norway,
41792,Climbach,France,
41793,Grandfontaine,France,
41794,Innenheim,France,
41795,Itterswiller,France,
41796,La Vancelle,France,
41797,MonterÃ­a,Colombia,
41798,Vera Cruz,Brazil,
41799,EunÃ¡polis,Brazil,
41800,Steady Brook,Canada,
41801,Red Bay,Canada,
41802,Neugartheim-Ittlenheim,France,
41803,Neuwiller-lÃ¨s-Saverne,France,
41804,Uniescie,Poland,
41805,Niederschaeffolsheim,France,
41806,Halibut Cove,United States,
41807,Agrustos,Italy,
41808,Le MonastÃ¨re,France,
41809,Lousal,Portugal,
41810,Berthenay,France,
41811,Aime,France,
41812,Getzville,United States,
41813,Center Valley,United States,
41814,Reilhaguet,France,
41815,Petit-Palais-et-Cornemps,France,
41816,Badin,United States,
41817,Saint-Maurice-dâ€™ArdÃ¨che,France,
41818,Les Cabannes (Tarn),France,
41819,Onnion,France,
41820,Matta e Peru,Italy,
41821,Ceriano Laghetto,Italy,
41822,Kurim,Czech Republic,
41823,Arpora,India,
41824,Vranov u Brna,Czech Republic,
41825,Formazza,Italy,
41826,SardÃ³n de Duero,Spain,
41827,Lady Elliot Island,Australia,
41828,Sant'Anastasia,Italy,
41829,Las Herencias,Spain,
41830,Bysice,Czech Republic,
41831,Sainte-Foy-de-BelvÃ¨s,France,
41832,St Julien des Landes,France,
41833,SÃ¼rmene,Turkey,
41834,Schaeffersheim,France,
41835,UlÃ¸ybukt,Norway,
41836,Ukulhas Island,Maldives,
41837,Soultz-les-Bains,France,
41838,Vendenheim,France,
41839,Bartenheim,France,
41840,Brunstatt,France,
41841,Sermizelles,France,
41842,ItajubÃ¡,Brazil,
41843,Ferrette,France,
41844,Hohrod,France,
41845,Illhaeusern,France,
41846,Bessilles - Montagnac,France,
41847,Sewen,France,
41848,La Gacilly,France,
41849,Uffholtz,France,
41850,Wahlbach,France,
41851,Westhalten,France,
41852,Reghin,Romania,
41853,Wittenheim,France,
41854,Zellenberg,France,
41855,Augignac,France,
41856,Viseu de Sus,Romania,
41857,Manzac-sur-Vern,France,
41858,Monsec,France,
41859,Montferrand-du-PÃ©rigord,France,
41860,Santo AntÃ´nio do Amparo,Brazil,
41861,SÃ£o LourenÃ§o,Brazil,
41862,OjÃ©bar,Spain,
41863,Port-Sainte-Foy-et-Ponchapt,France,
41864,Saint-Romain-et-Saint-ClÃ©ment,France,
41865,JoÃ£o Monlevade,Brazil,
41866,SÃ£o JoÃ£o del Rei,Brazil,
41867,Orsova,Romania,
41868,Etauliers,France,
41869,Le Barp,France,
41870,Les Billaux,France,
41871,Puisseguin-Saint-Ã‰milion,France,
41872,St. Seurin de Cursac,France,
41873,Hvidovre,Denmark,
41874,Amou,France,
41875,Mimizan,France,
41876,Gniewino,Poland,
41877,Brocas,France,
41878,Gamarde-les-Bains,France,
41879,Montfort-en-Chalosse,France,
41880,Pissos,France,
41881,Brax,France,
41882,Bon Encontre,France,
41883,Fatehpur Sikri,India,
41884,SÃ©rignac-sur-Garonne,France,
41885,AÃ¯cirits-Camou-Suhast,France,
41886,Aldudes,France,
41887,Assat,France,
41888,Banca,France,
41889,Berenx,France,
41890,Laurenburg an der Lahn,Germany,
41891,Torre Santa Sabina,Italy,
41892,EstÃ©renÃ§uby,France,
41893,Larressore,France,
41894,Lasse,France,
41895,Lons,France,
41896,Lurbe-Saint-Christau,France,
41897,Osses,France,
41898,Soumoulou,France,
41899,Saint-Esteben,France,
41900,Saint-Michel,France,
41901,New Albany,United States,
41902,Changle,China,
41903,Coutansouze,France,
41904,Hauterive,France,
41905,Ulrika,Sweden,
41906,ZÃ¡vaznÃ¡ Poruba,Slovakia,
41907,ReisjÃ¤rvi,Finland,
41908,Port d'AlcÃºdia,Spain,
41909,Saint-Bonnet-TronÃ§ais,France,
41910,La Redorte,France,
41911,Meland,Norway,
41912,Aureille,France,
41913,SÃ©nas,France,
41914,San Leonardello di Giarre,Italy,
41915,Beli Manastir,Croatia,
41916,Ariana,Tunisia,
41917,Bednja,Croatia,
41918,Colpi di Folgaria,Italy,
41919,Rutzenmoos,Austria,
41920,Ally,France,
41921,Allemagne-en-Provence,France,
41922,Ploce,Croatia,
41923,Altrei,Italy,
41924,Gorai Beach,India,
41925,Peglio,Italy,
41926,Howrah,India,
41927,Bakkhali,India,
41928,Ailpena Pound,Australia,
41929,Kamba,India,
41930,Murbad,India,
